url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_symbol,num_question_marks,num_equals,num_ampersand,num_percent,num_digits,digit_ratio,has_https,has_ip_address,subdomain_depth,path_depth,hostname_has_hyphen,tld_in_path,shannon_entropy,suspicious_keyword_count,Label
76,39,29,0,3,5,0,3,0,0,0,0,0,0,0.0,1,0,2,1,1,0,4.293723488509093,0,0
34,8,18,0,1,0,0,4,0,0,0,0,0,7,0.20588235294117646,1,0,0,2,0,0,4.2639334294856335,0,0
92,16,68,0,1,7,0,5,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.3412469056194976,1,0
65,26,31,0,3,3,0,6,0,0,0,0,0,6,0.09230769230769231,1,0,1,4,1,0,4.672389259769156,0,0
69,15,37,8,2,1,1,6,0,1,1,0,0,0,0.0,1,0,1,4,0,0,5.073972601919412,0,1
104,19,8,68,2,1,3,4,0,1,2,1,0,8,0.07692307692307693,1,0,1,2,1,0,4.6901328095419945,0,0
312,35,15,253,2,3,7,6,0,1,7,6,0,77,0.2467948717948718,1,0,1,3,1,0,5.655621262119319,0,0
111,23,80,0,4,0,0,5,0,0,0,0,0,12,0.10810810810810811,1,0,2,3,0,0,4.867564548386403,0,1
35,9,18,0,1,0,0,3,0,0,0,0,0,8,0.22857142857142856,1,0,0,1,0,0,4.707714802597437,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,7,0.07608695652173914,1,0,0,2,1,0,4.877657847333515,0,1
45,26,11,0,3,1,0,3,0,0,0,0,0,3,0.06666666666666667,1,0,1,1,1,0,4.199876085498173,0,0
41,9,24,0,1,0,0,5,0,0,0,0,0,0,0.0,1,0,0,3,0,0,4.159517480745797,0,0
82,9,45,19,1,1,2,5,0,1,1,0,0,8,0.0975609756097561,1,0,0,3,0,0,5.052750559987707,0,0
41,32,1,0,2,1,0,3,0,0,0,0,0,5,0.12195121951219512,1,0,1,0,1,0,4.424267553240268,0,1
34,26,1,0,2,2,0,3,0,0,0,0,0,0,0.0,0,0,1,0,1,0,4.13850217929474,0,0
45,27,11,0,4,0,0,3,0,0,0,0,0,2,0.044444444444444446,0,0,2,1,0,0,4.035724486655665,0,0
29,12,9,0,2,0,0,5,0,0,0,0,0,6,0.20689655172413793,1,0,1,2,0,0,3.948859340762046,0,0
89,26,55,0,2,1,0,4,0,0,0,0,15,13,0.14606741573033707,1,0,1,2,0,0,4.53285451172143,0,0
32,14,11,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,0,1,0,0,3.7526204074720737,0,0
70,13,49,0,3,5,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.450382395906797,0,0
175,15,108,43,2,1,1,7,0,1,3,2,0,19,0.10857142857142857,1,0,1,5,0,0,5.5175331472793285,0,1
85,76,1,0,3,1,0,3,0,0,0,0,0,7,0.08235294117647059,1,0,2,0,1,0,4.728894584471169,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,3,0.0967741935483871,1,0,1,0,0,0,4.0022680844408445,0,1
57,14,35,0,2,0,0,7,0,0,0,0,0,7,0.12280701754385964,1,0,1,5,0,0,4.494632559120987,0,0
53,15,30,0,3,2,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.176244398760794,0,0
29,13,8,0,1,1,0,4,0,0,0,0,0,1,0.034482758620689655,1,0,0,1,1,0,3.9614292709896417,0,1
26,13,5,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.056020968057881,0,1
608,14,25,560,4,2,4,5,0,1,2,1,39,273,0.44901315789473684,1,0,1,2,0,0,4.8467724836904225,2,0
20,8,5,0,1,0,0,3,0,0,0,0,0,0,0.0,0,0,0,1,0,0,3.846439344671015,0,1
42,33,1,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,2,0,1,0,4.111973672521204,0,1
107,19,80,0,2,1,0,6,0,0,0,0,0,9,0.08411214953271028,1,0,0,3,1,0,4.712797946198673,0,1
19,12,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3.7216117239699,0,0
103,18,58,18,3,6,0,4,0,1,2,1,0,6,0.05825242718446602,1,0,2,2,0,0,4.4536809226046765,0,0
55,29,18,0,2,0,0,4,0,0,0,0,0,15,0.2727272727272727,1,0,1,2,0,0,4.497192613832101,0,0
43,18,17,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.05371708008224,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,11,0.13095238095238096,1,0,2,0,1,0,4.786438220521843,0,1
64,23,33,0,2,1,0,3,0,0,0,0,0,22,0.34375,1,0,1,1,1,0,4.647979296672174,0,0
68,17,10,32,3,1,2,5,0,2,2,0,0,9,0.1323529411764706,1,0,1,1,1,0,4.861226400290719,1,1
119,46,16,48,5,2,0,5,0,1,1,0,5,8,0.06722689075630252,1,0,2,2,1,0,4.749228060342784,2,1
65,21,36,0,2,1,3,4,0,0,0,0,0,20,0.3076923076923077,1,0,1,2,1,0,4.589761421047474,0,0
46,14,24,0,4,0,2,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.3274847819558415,0,0
49,28,13,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.100815773352268,1,1
51,21,22,0,3,0,0,4,0,0,0,0,0,3,0.058823529411764705,1,0,2,2,0,0,4.5640072044620705,0,1
37,30,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.8509489735616422,0,1
142,11,8,114,1,3,4,3,0,1,2,1,1,5,0.035211267605633804,1,0,0,1,0,0,4.800246288097039,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,7,0.09859154929577464,1,0,0,2,1,0,5.05983052816307,0,1
83,16,59,0,4,2,0,7,1,0,0,0,0,0,0.0,1,0,1,5,0,0,4.466369064781726,0,0
35,26,1,0,2,0,0,3,0,0,0,0,0,14,0.4,1,0,1,0,0,0,4.071581588126283,0,1
95,14,73,0,2,5,0,7,0,0,0,0,0,2,0.021052631578947368,1,0,1,5,0,0,4.351589826581003,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,6,0.06521739130434782,1,0,0,2,1,0,4.8648297937295375,0,1
72,63,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.3936706207210525,0,1
23,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.7294461949052566,0,1
43,34,1,0,2,0,0,3,0,0,0,0,0,4,0.09302325581395349,1,0,1,0,0,0,4.34186497602557,0,1
104,14,82,0,2,11,0,5,0,0,0,0,0,4,0.038461538461538464,1,0,1,3,0,0,4.43887775484184,0,0
35,15,12,0,2,2,0,4,0,0,0,0,0,9,0.2571428571428571,1,0,1,2,1,0,4.071581588126284,0,0
34,17,9,0,3,0,0,4,0,0,0,0,0,1,0.029411764705882353,1,0,2,1,0,0,4.138502179294739,0,0
37,28,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.9794594465930873,0,1
44,17,19,0,2,0,0,4,0,0,0,0,0,11,0.25,1,0,1,2,0,0,4.49887110712615,0,0
22,6,8,0,1,0,0,3,0,0,0,0,0,2,0.09090909090909091,1,0,0,1,0,0,4.061482186720775,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,8,0.09523809523809523,1,0,2,0,1,0,4.753949459174217,0,1
157,16,1,131,2,4,0,3,0,1,6,5,0,25,0.1592356687898089,1,0,1,0,1,0,5.192915024793137,0,0
33,24,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.2107645737727895,0,1
316,16,141,150,3,4,15,8,0,1,2,1,0,54,0.17088607594936708,1,0,1,6,0,0,5.704411517617095,0,0
40,22,11,0,4,0,0,3,0,0,0,0,0,0,0.0,0,0,2,1,0,0,3.865311532225101,0,0
28,21,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,4.066108939837481,0,1
114,23,83,0,2,10,0,5,0,0,0,0,0,22,0.19298245614035087,1,0,1,3,0,0,4.7011093180328185,0,0
25,13,4,0,1,1,0,3,0,0,0,0,0,0,0.0,1,0,0,1,1,0,3.4830741894285686,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,7,0.07608695652173914,1,0,0,2,1,0,4.8444569352411975,0,1
133,19,107,0,3,0,1,3,0,0,0,0,0,23,0.17293233082706766,0,0,2,1,0,0,5.671430040872224,0,1
33,24,1,0,2,1,0,3,0,0,0,0,0,6,0.18181818181818182,1,0,1,0,1,0,4.3319766949849114,0,1
52,19,25,0,3,2,0,5,0,0,0,0,0,1,0.019230769230769232,1,0,2,2,0,0,4.295909671224603,0,0
58,19,31,0,3,3,0,5,0,0,0,0,0,0,0.0,1,0,2,3,0,0,4.3682632710946745,0,0
63,11,44,0,1,1,0,8,0,0,0,0,0,3,0.047619047619047616,1,0,0,6,0,0,4.273180773717515,0,0
27,14,5,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,3.7821222241453065,0,1
31,16,8,0,2,0,0,4,0,0,0,0,0,0,0.0,0,0,1,1,0,0,3.800182197134702,0,0
67,14,45,0,3,3,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.26694600416933,0,0
96,23,65,0,2,8,0,5,0,0,0,0,0,27,0.28125,1,0,1,3,0,0,4.790808011580245,0,0
52,12,32,0,3,4,0,3,0,0,0,0,0,5,0.09615384615384616,1,0,1,1,0,0,4.35670312235403,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,8,0.08333333333333333,1,0,2,2,0,0,4.8193665431825226,0,1
28,11,10,0,2,0,0,4,0,0,0,0,0,0,0.0,0,0,1,1,0,0,3.770942421748537,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,11,0.11956521739130435,1,0,0,2,1,0,4.8548332226584066,0,1
49,34,7,0,4,0,0,4,0,0,0,0,0,3,0.061224489795918366,1,0,3,1,0,0,4.311152640422815,0,0
43,11,9,14,1,0,0,3,0,1,1,0,0,2,0.046511627906976744,1,0,0,1,0,0,4.687324347473787,0,1
27,10,9,0,1,0,0,3,0,0,0,0,0,1,0.037037037037037035,1,0,0,1,0,0,3.9861879650463043,0,0
27,18,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,0,0,0,3.8561962982193814,1,1
68,17,43,0,2,4,0,6,0,0,0,0,0,13,0.19117647058823528,1,0,1,4,0,0,4.4918232314853705,0,0
110,40,62,0,5,5,1,7,0,0,0,0,0,13,0.11818181818181818,1,0,3,5,0,0,4.752799520590011,0,0
117,18,91,0,3,9,0,6,0,0,0,0,0,8,0.06837606837606838,1,0,1,4,0,0,4.569082805061765,0,0
27,9,10,0,1,0,0,4,0,0,0,0,0,3,0.1111111111111111,1,0,0,1,0,0,3.986187965046305,0,0
33,16,9,0,2,0,0,4,0,0,0,0,0,7,0.21212121212121213,1,0,1,2,0,0,4.066677073707229,0,0
86,26,52,0,3,2,2,7,0,0,0,0,0,0,0.0,1,0,1,5,1,0,4.51916755206823,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,7,0.07291666666666667,1,0,2,2,0,0,4.842354106677528,0,1
103,84,11,0,3,0,0,4,0,0,0,0,0,13,0.1262135922330097,1,0,2,1,0,0,4.824552655106896,0,1
99,19,52,0,3,1,0,4,1,0,0,0,0,12,0.12121212121212122,1,0,0,2,1,0,5.308466155731045,0,1
61,15,38,0,2,2,0,7,0,0,0,0,0,0,0.0,1,0,0,4,0,0,3.9700845284403052,0,1
22,7,8,0,1,0,0,3,0,0,0,0,0,3,0.13636363636363635,0,0,0,1,0,0,3.936260027531526,0,0
74,17,49,0,2,2,0,8,0,0,0,0,0,0,0.0,1,0,1,5,0,0,4.281815488411462,0,0
29,13,8,0,2,0,0,3,0,0,0,0,0,1,0.034482758620689655,1,0,1,1,0,0,3.64696666827365,0,0
32,23,1,0,2,1,0,3,0,0,0,0,0,6,0.1875,1,0,1,0,1,0,4.155639062229566,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,2,0.07142857142857142,1,0,1,0,0,0,4.155045546825804,0,1
48,22,18,0,3,2,0,3,0,0,0,0,0,4,0.08333333333333333,1,0,1,1,1,0,4.353308011580246,0,0
34,9,17,0,1,0,0,5,0,0,0,0,0,7,0.20588235294117646,1,0,0,2,0,0,4.172185915404347,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,10,0.14084507042253522,1,0,0,2,1,0,4.866738895141288,0,1
23,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.240528260216712,0,1
47,24,16,0,3,0,1,4,0,0,0,0,0,12,0.2553191489361702,0,0,2,2,0,0,4.3839601280892575,0,0
181,15,108,49,3,4,0,7,0,1,4,3,1,20,0.11049723756906077,1,0,1,5,0,0,5.546503880146707,0,1
35,9,18,0,1,0,0,3,0,0,0,0,0,5,0.14285714285714285,1,0,0,1,0,0,4.65057194545458,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,9,0.09375,1,0,2,2,0,0,4.775619345888567,0,1
46,13,25,0,2,1,1,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.571943749300114,0,0
50,9,33,0,6,1,0,4,0,0,0,0,0,4,0.08,1,0,0,2,0,0,4.2961746300696415,0,0
32,23,1,0,2,1,0,3,0,0,0,0,0,3,0.09375,1,0,1,0,1,0,4.327819531114783,0,1
44,11,25,0,3,0,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.354222744021599,0,0
153,11,134,0,2,13,0,8,0,0,0,0,0,0,0.0,1,0,1,6,0,0,4.254407036927442,0,0
99,43,48,0,3,1,0,3,0,0,0,0,0,34,0.3434343434343434,1,0,1,1,1,0,4.64398762253387,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,0.15789473684210525,1,0,1,0,1,0,4.293594289588575,0,1
46,9,29,0,1,2,0,4,0,0,0,0,0,4,0.08695652173913043,1,0,0,2,0,0,4.468576629687863,0,0
20,5,7,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,3.7841837197791883,0,0
44,35,1,0,3,2,0,3,0,0,0,0,0,4,0.09090909090909091,1,0,2,0,1,0,4.527169118440617,0,1
59,15,36,0,4,0,0,4,0,0,0,0,0,0,0.0,1,0,1,1,0,1,4.213092312683571,0,0
42,33,1,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,2,0,1,0,4.08769867231516,0,1
79,33,38,0,3,2,0,6,0,0,0,0,0,9,0.11392405063291139,1,0,2,4,1,0,4.654366032685988,0,0
32,23,1,0,2,2,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,3.753928031846024,0,1
175,15,108,43,2,2,1,7,0,1,3,2,0,21,0.12,1,0,1,5,0,0,5.596259898556331,0,1
41,32,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,4.07391321234758,0,1
63,43,12,0,3,1,0,3,0,0,0,0,0,26,0.4126984126984127,1,0,1,1,1,0,4.634369464228047,0,1
37,19,11,0,3,0,0,3,0,0,0,0,0,0,0.0,0,0,1,1,0,0,3.8372668809487616,0,0
35,9,18,0,1,0,0,3,0,0,0,0,0,4,0.11428571428571428,1,0,0,1,0,0,4.593429088311723,0,0
32,23,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.9917292966721747,0,1
147,14,115,9,2,1,11,8,0,1,1,0,0,9,0.061224489795918366,1,0,1,6,0,0,5.082962640632127,0,0
54,18,28,0,2,2,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.123162799599493,0,0
37,10,19,0,1,1,0,5,0,0,0,0,0,7,0.1891891891891892,1,0,0,3,0,0,4.314334028365066,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,4,0.14285714285714285,1,0,0,1,0,0,4.253434386188785,0,1
160,15,24,112,4,3,4,5,0,1,4,3,0,0,0.0,1,0,1,2,0,0,4.51647257680973,0,0
71,16,47,0,5,0,0,7,1,0,0,0,0,3,0.04225352112676056,1,0,1,5,0,0,4.398272346847768,0,0
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.106949132758152,0,1
73,14,51,0,2,5,0,5,0,0,0,0,0,3,0.0410958904109589,1,0,1,3,0,0,4.254596484434453,0,0
125,13,104,0,3,15,0,3,0,0,0,0,0,9,0.072,1,0,1,1,0,0,4.793572342077631,0,0
16,6,3,0,1,1,0,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,3.4056390622295662,0,1
175,16,52,98,2,8,3,4,0,1,4,3,0,8,0.045714285714285714,1,0,1,2,0,0,4.863194036823655,0,0
52,28,1,9,2,1,0,3,0,1,1,0,0,6,0.11538461538461539,1,0,1,0,1,0,4.441133113230245,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,13,0.14130434782608695,1,0,0,2,1,0,4.7809557065482995,0,1
190,14,0,167,2,4,10,2,0,1,6,5,0,23,0.12105263157894737,1,0,1,0,0,0,5.019334361703493,0,0
49,40,1,0,3,2,0,3,0,0,0,0,0,11,0.22448979591836735,1,0,2,0,1,0,4.624315456095191,1,1
95,16,71,0,2,6,0,8,0,0,0,0,0,0,0.0,1,0,1,5,0,0,4.262189547993208,0,0
59,9,42,0,1,0,3,6,0,0,0,0,0,11,0.1864406779661017,1,0,0,4,0,0,4.278487067767022,0,0
51,18,19,5,2,1,0,6,0,1,1,0,0,1,0.0196078431372549,1,0,1,3,0,0,4.179504450061347,0,0
54,14,1,30,3,0,1,3,0,1,2,1,0,1,0.018518518518518517,1,0,1,0,0,0,4.443887733284372,0,0
83,18,51,5,2,4,0,6,0,1,1,0,0,0,0.0,1,0,1,3,0,0,4.417166016117793,0,0
65,43,14,0,3,1,0,3,0,0,0,0,0,25,0.38461538461538464,1,0,1,1,1,0,4.637150889685259,0,1
46,13,25,0,3,1,0,5,0,0,0,0,0,4,0.08695652173913043,1,0,1,3,0,0,4.290321609248305,0,0
113,11,94,0,3,8,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.394665434058034,0,0
45,18,19,0,2,0,0,5,0,0,0,0,0,10,0.2222222222222222,1,0,1,2,0,0,4.27343262025611,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,0,1,0,4.289832974227876,0,1
85,11,66,0,2,1,0,5,0,0,0,0,0,5,0.058823529411764705,1,0,0,3,1,0,5.075000606695798,0,1
121,10,11,91,4,0,0,4,0,1,8,7,0,0,0.0,1,0,1,2,0,0,4.577597061255124,0,0
55,11,17,18,3,0,1,4,0,1,1,0,0,7,0.12727272727272726,1,0,1,2,0,0,4.4285664772717865,0,0
72,16,48,0,3,0,0,6,1,0,0,0,0,0,0.0,1,0,1,4,0,0,4.41203020935497,0,0
62,43,12,0,3,1,0,3,0,0,0,0,0,24,0.3870967741935484,0,0,1,1,1,0,4.6758353270613675,0,1
92,23,47,13,2,4,0,4,0,1,1,0,0,20,0.21739130434782608,1,0,1,2,0,0,4.874120586906423,0,1
39,30,1,0,2,1,0,3,0,0,0,0,0,3,0.07692307692307693,1,0,1,0,1,0,4.400034910837099,0,1
63,17,38,0,2,1,0,7,0,0,0,0,0,0,0.0,1,0,1,5,0,0,4.314659790417311,0,0
131,15,26,81,2,0,1,5,0,1,10,9,0,8,0.061068702290076333,1,0,1,3,0,0,5.0363279769798925,0,1
56,48,1,0,4,5,0,3,0,0,0,0,0,10,0.17857142857142858,0,0,3,0,1,0,4.445947226387472,0,1
32,13,11,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.9917292966721747,0,0
58,14,36,0,2,1,0,5,0,0,0,0,0,9,0.15517241379310345,1,0,1,3,0,0,4.528781272199971,0,0
112,21,83,0,3,0,6,8,0,0,0,0,0,7,0.0625,1,0,2,5,0,0,4.363345768187563,0,0
85,17,60,0,2,8,0,7,0,0,0,0,0,8,0.09411764705882353,1,0,1,4,0,0,4.469274872366118,0,0
44,26,11,0,3,0,0,3,0,0,0,0,0,0,0.0,0,0,1,1,0,0,4.097701005889715,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,2,0.07142857142857142,1,0,0,1,0,0,4.226474118254376,0,0
46,15,23,0,3,0,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,3.95224293567671,0,1
85,19,58,0,2,7,0,6,0,0,0,0,0,3,0.03529411764705882,1,0,1,3,0,0,4.8260123311500465,0,0
44,12,24,0,2,2,0,5,0,0,0,0,0,1,0.022727272727272728,1,0,1,3,0,0,4.280470187252587,0,0
44,17,19,0,1,0,0,5,0,0,0,0,0,15,0.3409090909090909,1,0,0,3,0,0,4.3347965401062964,0,0
49,34,7,0,6,0,0,4,0,0,0,0,0,11,0.22448979591836735,1,0,5,1,0,0,4.037481017275529,1,1
55,11,36,0,1,0,0,5,0,0,0,0,0,0,0.0,1,0,0,3,0,0,3.6226496052846486,0,0
25,16,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,0,0,0,3.8136606896881853,0,1
242,21,213,0,2,6,4,8,0,0,0,0,52,70,0.2892561983471074,1,0,1,6,1,0,4.271977322025157,0,0
1062,18,17,1018,11,0,4,5,0,1,10,9,56,254,0.2391713747645951,1,0,1,3,0,0,5.548207790675028,2,0
35,26,1,0,2,1,0,3,0,0,0,0,0,6,0.17142857142857143,1,0,1,0,1,0,4.286146588249909,0,1
148,14,126,0,3,3,9,9,0,0,0,0,0,0,0.0,1,0,1,7,0,0,4.642150402499354,0,0
422,73,12,329,10,4,2,20,0,2,12,11,1,46,0.10900473933649289,0,0,1,2,1,0,5.201945516999571,0,0
264,16,93,146,3,2,7,8,0,1,1,0,0,44,0.16666666666666666,1,0,1,6,0,0,5.76271137712207,0,0
37,28,1,0,2,1,0,3,0,0,0,0,0,6,0.16216216216216217,1,0,1,0,1,0,4.229327351940021,0,1
205,16,24,156,3,1,2,4,0,1,2,1,0,14,0.06829268292682927,1,0,1,2,0,0,5.747097433234382,0,1
44,14,22,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.092636948468715,0,0
133,18,107,0,3,11,0,5,0,0,0,0,0,6,0.045112781954887216,1,0,1,3,0,0,4.513289101580566,0,0
30,4,18,0,1,1,0,3,0,0,0,0,0,3,0.1,1,0,0,1,0,0,4.32323142879762,0,0
46,37,1,0,3,2,0,3,0,0,0,0,0,6,0.13043478260869565,1,0,2,0,1,0,4.615422010169679,0,1
61,16,37,0,2,4,0,3,0,0,0,0,0,21,0.3442622950819672,1,0,1,1,0,0,4.504187337421018,0,1
62,21,33,0,2,3,0,6,0,0,0,0,0,11,0.1774193548387097,1,0,1,4,0,0,4.7663133992297055,0,0
137,18,9,58,3,0,0,3,0,1,5,3,0,20,0.145985401459854,0,0,1,1,0,0,5.124924004839599,0,0
65,56,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.0868837765234645,1,1
64,13,43,0,2,2,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.249389062229567,0,0
100,19,73,0,2,1,0,5,0,0,0,0,0,10,0.1,1,0,0,3,1,0,4.917340576711609,0,1
97,11,63,14,1,4,0,7,0,1,1,0,0,6,0.061855670103092786,1,0,0,5,0,0,4.434706582246766,0,0
58,33,1,15,3,0,1,3,0,1,1,0,0,6,0.10344827586206896,1,0,2,0,0,0,4.439348668619056,0,1
47,28,11,0,3,0,0,3,0,0,0,0,0,4,0.0851063829787234,1,0,1,1,0,0,3.9155343316849267,0,0
25,9,8,0,1,0,0,3,0,0,0,0,0,2,0.08,1,0,0,1,0,0,4.213660689688184,0,0
153,13,132,0,3,20,0,3,0,0,0,0,0,9,0.058823529411764705,1,0,1,1,0,0,4.658313442985628,0,0
50,25,17,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.208367439558377,0,1
96,23,65,0,3,0,0,4,0,0,0,0,0,13,0.13541666666666666,1,0,2,2,0,0,4.89440059024367,0,1
44,12,25,0,3,3,0,3,0,0,0,0,0,10,0.22727272727272727,0,0,1,1,0,0,4.356492413796824,0,0
39,30,1,0,2,0,1,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.192346052629154,0,1
166,17,9,131,4,4,0,3,0,1,1,0,12,38,0.2289156626506024,1,0,1,1,0,0,4.962259982500475,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,1,0.02631578947368421,1,0,1,0,1,0,4.240962710641207,0,1
91,28,56,0,2,6,0,6,0,0,0,0,0,4,0.04395604395604396,0,0,1,3,0,0,4.352398484215159,0,0
34,5,11,9,2,0,0,4,0,1,2,1,0,5,0.14705882352941177,1,0,0,2,0,0,4.440404017720927,0,0
47,40,0,0,2,0,0,2,0,0,0,0,0,2,0.0425531914893617,0,0,1,0,0,0,4.4265133195786195,0,1
68,43,17,0,3,1,0,3,0,0,0,0,0,23,0.3382352941176471,1,0,1,1,1,0,4.707338261368512,0,1
22,7,7,0,1,0,0,3,0,0,0,0,0,1,0.045454545454545456,1,0,0,1,0,0,3.936260027531526,0,1
33,14,11,0,2,0,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.8360819078152044,0,0
44,11,25,0,1,0,0,4,0,0,0,0,0,0,0.0,1,0,0,1,0,0,4.217859107657963,0,1
34,16,11,0,4,0,0,3,0,0,0,0,0,0,0.0,0,0,2,1,0,0,3.878068268345523,0,0
27,19,0,0,1,0,0,2,0,0,0,0,0,0,0.0,1,0,0,0,0,0,3.930270372293455,0,1
41,22,11,0,2,1,0,4,0,0,0,0,0,3,0.07317073170731707,1,0,1,2,1,0,4.363530358223852,0,0
44,13,23,0,2,1,0,6,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.356492413796823,0,0
90,15,22,45,4,0,0,9,0,1,2,1,0,14,0.15555555555555556,0,0,1,3,0,0,4.910522263498542,0,0
100,11,81,0,6,2,0,6,0,0,0,0,1,21,0.21,1,0,0,4,0,0,4.722146286280479,0,0
32,13,12,0,2,0,0,4,0,0,0,0,0,1,0.03125,0,0,0,2,0,0,3.988608500731241,0,1
67,43,16,0,3,1,0,3,0,0,0,0,0,19,0.2835820895522388,1,0,1,1,1,0,4.851401459334574,0,1
69,18,32,11,3,0,0,5,0,1,1,0,0,6,0.08695652173913043,0,0,1,3,0,0,4.66672817481637,0,0
69,10,51,0,2,8,0,4,0,0,0,0,0,6,0.08695652173913043,1,0,1,2,0,0,4.431008428345496,0,0
30,21,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.0980685120588385,0,1
183,15,160,0,7,2,6,12,0,0,6,0,0,11,0.060109289617486336,1,0,1,10,0,0,5.521268197300985,0,0
29,16,6,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,1,0,0,3.8404025467025056,0,0
36,27,1,0,2,0,0,3,0,0,0,0,0,3,0.08333333333333333,1,0,1,0,0,0,4.266332639970622,0,1
35,27,1,0,2,1,0,3,0,0,0,0,0,7,0.2,0,0,1,0,1,0,4.093149802473811,0,1
99,26,41,23,7,1,1,7,0,1,0,0,0,16,0.16161616161616163,1,0,1,3,1,0,4.694196015194342,0,1
190,15,108,58,3,2,0,7,0,1,4,3,0,21,0.11052631578947368,1,0,1,5,0,0,5.49979990110642,0,1
31,10,13,0,1,0,0,3,0,0,1,0,2,3,0.0967741935483871,1,0,0,1,0,0,4.389364858634393,0,0
23,12,4,0,1,0,0,3,0,0,0,0,0,0,0.0,0,0,0,1,0,0,3.6424896731661263,0,1
167,20,139,0,3,4,3,9,0,0,0,0,0,27,0.16167664670658682,1,0,1,7,0,0,4.891236192256998,0,0
68,7,53,0,1,0,0,5,0,0,0,0,0,9,0.1323529411764706,1,0,0,2,0,0,4.997183937023611,0,1
